mark,model,pokolenie,car_type,год выпуска,Цена,Пробег,Цвет,"Выбросы CO2, г/км",Высота,"Диаметр цилиндра и ход поршня, мм",Длина,Задние тормоза,Класс автомобиля,Клиренс,Количество дверей,Количество мест,Количество передач,Количество цилиндров,Колёсная база,Коробка,Коробка передач,"Максимальная мощность, л.с./кВт при об/мин","Максимальная скорость, км/ч","Максимальный крутящий момент, Н*м при об/мин",Марка топлива,Мощность,Объем,"Объем багажника мин/макс, л","Объем двигателя, см³","Объём топливного бака, л",Передние тормоза,"Полная масса, кг",Привод,Разгон,"Разгон до 100 км/ч, с",Размер колёс,Расположение двигателя,Расположение цилиндров,Расход,"Расход топлива, л город/трасса/смешанный",Система питания двигателя,"Снаряженная масса, кг",Степень сжатия,Страна марки,Тип двигателя,Тип задней подвески,Тип наддува,Тип передней подвески,Тип привода,Топливо,Число клапанов на цилиндр,Ширина,Ширина задней колеи,Ширина передней колеи,Экологический класс,Оценка безопасности,Название рейтинга
Nissan ,Almera ,III (G15) 2012 – 2018 ,Седан ,2015,489 000 ₽,91781,бежевый,201,1522,79.5 × 80.5,4656,барабанные,B,160,4,5,4,4,2700,автомат,автомат,102 / 75 при 5750,175,145 при 3750,АИ-92,102 л.с.,1.6 л,500,1598,50,дисковые вентилируемые,1650,передний,12.7 с,12.7,185/65/R15,"переднее, поперечное",рядное,8.5 л,11.9/6.5/8.5,распределенный впрыск (многоточечный),1209,9.8,Япония,бензин,"полунезависимая, пружинная",нет,"независимая, пружинная",передний,АИ-92,4,1695,1466,1470,nan,nan,nan
Nissan ,Almera ,III (G15) 2012 – 2018 ,Седан ,2018,535 000 ₽,90482,чёрный,171,1522,79.5 × 80.5,4656,барабанные,B,160,4,5,5,4,2700,механика,механика,102 / 75 при 5750,185,145 при 3750,АИ-92,102 л.с.,1.6 л,500,1598,50,дисковые вентилируемые,1620,передний,10.9 с,10.9,185/65/R15,"переднее, поперечное",рядное,7.2 л,9.5/5.8/7.2,распределенный впрыск (многоточечный),1177,9.8,Япония,бензин,"полунезависимая, пружинная",нет,"независимая, пружинная",передний,АИ-92,4,1695,1466,1470,nan,nan,nan
Nissan ,Almera ,III (G15) 2012 – 2018 ,Седан ,2013,425 000 ₽,96500,чёрный,171,1522,79.5 × 80.5,4656,барабанные,B,160,4,5,5,4,2700,механика,механика,102 / 75 при 5750,185,145 при 3750,АИ-92,102 л.с.,1.6 л,500,1598,50,дисковые вентилируемые,1620,передний,10.9 с,10.9,185/65/R15,"переднее, поперечное",рядное,7.2 л,9.5/5.8/7.2,распределенный впрыск (многоточечный),1177,9.8,Япония,бензин,"полунезависимая, пружинная",нет,"независимая, пружинная",передний,АИ-92,4,1695,1466,1470,nan,nan,nan
Nissan ,Almera ,III (G15) 2012 – 2018 ,Седан ,2014,369 000 ₽,186000,серебристый,201,1522,79.5 × 80.5,4656,барабанные,B,160,4,5,4,4,2700,автомат,автомат,102 / 75 при 5750,175,145 при 3750,АИ-92,102 л.с.,1.6 л,500,1598,50,дисковые вентилируемые,1650,передний,12.7 с,12.7,185/65/R15,"переднее, поперечное",рядное,8.5 л,11.9/6.5/8.5,распределенный впрыск (многоточечный),1209,9.8,Япония,бензин,"полунезависимая, пружинная",нет,"независимая, пружинная",передний,АИ-92,4,1695,1466,1470,nan,nan,nan
Nissan ,Almera ,III (G15) 2012 – 2018 ,Седан ,2015,520 000 ₽,103000,чёрный,201,1522,79.5 × 80.5,4656,барабанные,B,160,4,5,4,4,2700,автомат,автомат,102 / 75 при 5750,175,145 при 3750,АИ-92,102 л.с.,1.6 л,500,1598,50,дисковые вентилируемые,1650,передний,12.7 с,12.7,185/65/R15,"переднее, поперечное",рядное,8.5 л,11.9/6.5/8.5,распределенный впрыск (многоточечный),1209,9.8,Япония,бензин,"полунезависимая, пружинная",нет,"независимая, пружинная",передний,АИ-92,4,1695,1466,1470,nan,nan,nan
Nissan ,Almera ,III (G15) 2012 – 2018 ,Седан ,2017,560 000 ₽,70000,синий,201,1522,79.5 × 80.5,4656,барабанные,B,160,4,5,4,4,2700,автомат,автомат,102 / 75 при 5750,175,145 при 3750,АИ-92,102 л.с.,1.6 л,500,1598,50,дисковые вентилируемые,1650,передний,12.7 с,12.7,185/65/R15,"переднее, поперечное",рядное,8.5 л,11.9/6.5/8.5,распределенный впрыск (многоточечный),1209,9.8,Япония,бензин,"полунезависимая, пружинная",нет,"независимая, пружинная",передний,АИ-92,4,1695,1466,1470,nan,nan,nan
Nissan ,Almera ,III (G15) 2012 – 2018 ,Седан ,2016,455 000 ₽,112000,белый,171,1522,79.5 × 80.5,4656,барабанные,B,160,4,5,5,4,2700,механика,механика,102 / 75 при 5750,185,145 при 3750,АИ-92,102 л.с.,1.6 л,500,1598,50,дисковые вентилируемые,1620,передний,10.9 с,10.9,185/65/R15,"переднее, поперечное",рядное,7.2 л,9.5/5.8/7.2,распределенный впрыск (многоточечный),1177,9.8,Япония,бензин,"полунезависимая, пружинная",нет,"независимая, пружинная",передний,АИ-92,4,1695,1466,1470,nan,nan,nan
Nissan ,Almera ,III (G15) 2012 – 2018 ,Седан ,2013,467 000 ₽,42588,красный,201,1522,79.5 × 80.5,4656,барабанные,B,160,4,5,4,4,2700,автомат,автомат,102 / 75 при 5750,175,145 при 3750,АИ-92,102 л.с.,1.6 л,500,1598,50,дисковые вентилируемые,1650,передний,12.7 с,12.7,185/65/R15,"переднее, поперечное",рядное,8.5 л,11.9/6.5/8.5,распределенный впрыск (многоточечный),1209,9.8,Япония,бензин,"полунезависимая, пружинная",нет,"независимая, пружинная",передний,АИ-92,4,1695,1466,1470,nan,nan,nan
Nissan ,Almera ,III (G15) 2012 – 2018 ,Седан ,2014,575 000 ₽,67300,серебристый,201,1522,79.5 × 80.5,4656,барабанные,B,160,4,5,4,4,2700,автомат,автомат,102 / 75 при 5750,175,145 при 3750,АИ-92,102 л.с.,1.6 л,500,1598,50,дисковые вентилируемые,1650,передний,12.7 с,12.7,185/65/R15,"переднее, поперечное",рядное,8.5 л,11.9/6.5/8.5,распределенный впрыск (многоточечный),1209,9.8,Япония,бензин,"полунезависимая, пружинная",нет,"независимая, пружинная",передний,АИ-92,4,1695,1466,1470,nan,nan,nan
Nissan ,Almera ,III (G15) 2012 – 2018 ,Седан ,2017,599 000 ₽,85180,чёрный,201,1522,79.5 × 80.5,4656,барабанные,B,160,4,5,4,4,2700,автомат,автомат,102 / 75 при 5750,175,145 при 3750,АИ-92,102 л.с.,1.6 л,500,1598,50,дисковые вентилируемые,1650,передний,12.7 с,12.7,185/65/R15,"переднее, поперечное",рядное,8.5 л,11.9/6.5/8.5,распределенный впрыск (многоточечный),1209,9.8,Япония,бензин,"полунезависимая, пружинная",нет,"независимая, пружинная",передний,АИ-92,4,1695,1466,1470,nan,nan,nan
Nissan ,Almera ,III (G15) 2012 – 2018 ,Седан ,2014,437 000 ₽,185917,синий,201,1522,79.5 × 80.5,4656,барабанные,B,160,4,5,4,4,2700,автомат,автомат,102 / 75 при 5750,175,145 при 3750,АИ-92,102 л.с.,1.6 л,500,1598,50,дисковые вентилируемые,1650,передний,12.7 с,12.7,185/65/R15,"переднее, поперечное",рядное,8.5 л,11.9/6.5/8.5,распределенный впрыск (многоточечный),1209,9.8,Япония,бензин,"полунезависимая, пружинная",нет,"независимая, пружинная",передний,АИ-92,4,1695,1466,1470,nan,nan,nan
Nissan ,Almera ,III (G15) 2012 – 2018 ,Седан ,2017,595 000 ₽,17000,чёрный,171,1522,79.5 × 80.5,4656,барабанные,B,160,4,5,5,4,2700,механика,механика,102 / 75 при 5750,185,145 при 3750,АИ-92,102 л.с.,1.6 л,500,1598,50,дисковые вентилируемые,1620,передний,10.9 с,10.9,185/65/R15,"переднее, поперечное",рядное,7.2 л,9.5/5.8/7.2,распределенный впрыск (многоточечный),1177,9.8,Япония,бензин,"полунезависимая, пружинная",нет,"независимая, пружинная",передний,АИ-92,4,1695,1466,1470,nan,nan,nan
Nissan ,Almera ,III (G15) 2012 – 2018 ,Седан ,2017,657 000 ₽,76000,белый,201,1522,79.5 × 80.5,4656,барабанные,B,160,4,5,4,4,2700,автомат,автомат,102 / 75 при 5750,175,145 при 3750,АИ-92,102 л.с.,1.6 л,500,1598,50,дисковые вентилируемые,1650,передний,12.7 с,12.7,185/65/R15,"переднее, поперечное",рядное,8.5 л,11.9/6.5/8.5,распределенный впрыск (многоточечный),1209,9.8,Япония,бензин,"полунезависимая, пружинная",нет,"независимая, пружинная",передний,АИ-92,4,1695,1466,1470,nan,nan,nan
Nissan ,Almera ,III (G15) 2012 – 2018 ,Седан ,2018,690 000 ₽,43742,бежевый,201,1522,79.5 × 80.5,4656,барабанные,B,160,4,5,4,4,2700,автомат,автомат,102 / 75 при 5750,175,145 при 3750,АИ-92,102 л.с.,1.6 л,500,1598,50,дисковые вентилируемые,1650,передний,12.7 с,12.7,185/65/R15,"переднее, поперечное",рядное,8.5 л,11.9/6.5/8.5,распределенный впрыск (многоточечный),1209,9.8,Япония,бензин,"полунезависимая, пружинная",нет,"независимая, пружинная",передний,АИ-92,4,1695,1466,1470,nan,nan,nan
Nissan ,Almera ,III (G15) 2012 – 2018 ,Седан ,2015,489 000 ₽,91781,бежевый,201,1522,79.5 × 80.5,4656,барабанные,B,160,4,5,4,4,2700,автомат,автомат,102 / 75 при 5750,175,145 при 3750,АИ-92,102 л.с.,1.6 л,500,1598,50,дисковые вентилируемые,1650,передний,12.7 с,12.7,185/65/R15,"переднее, поперечное",рядное,8.5 л,11.9/6.5/8.5,распределенный впрыск (многоточечный),1209,9.8,Япония,бензин,"полунезависимая, пружинная",нет,"независимая, пружинная",передний,АИ-92,4,1695,1466,1470,nan,nan,nan
Nissan ,Almera ,III (G15) 2012 – 2018 ,Седан ,2018,535 000 ₽,90482,чёрный,171,1522,79.5 × 80.5,4656,барабанные,B,160,4,5,5,4,2700,механика,механика,102 / 75 при 5750,185,145 при 3750,АИ-92,102 л.с.,1.6 л,500,1598,50,дисковые вентилируемые,1620,передний,10.9 с,10.9,185/65/R15,"переднее, поперечное",рядное,7.2 л,9.5/5.8/7.2,распределенный впрыск (многоточечный),1177,9.8,Япония,бензин,"полунезависимая, пружинная",нет,"независимая, пружинная",передний,АИ-92,4,1695,1466,1470,nan,nan,nan
Nissan ,Almera ,III (G15) 2012 – 2018 ,Седан ,2013,425 000 ₽,96500,чёрный,171,1522,79.5 × 80.5,4656,барабанные,B,160,4,5,5,4,2700,механика,механика,102 / 75 при 5750,185,145 при 3750,АИ-92,102 л.с.,1.6 л,500,1598,50,дисковые вентилируемые,1620,передний,10.9 с,10.9,185/65/R15,"переднее, поперечное",рядное,7.2 л,9.5/5.8/7.2,распределенный впрыск (многоточечный),1177,9.8,Япония,бензин,"полунезависимая, пружинная",нет,"независимая, пружинная",передний,АИ-92,4,1695,1466,1470,nan,nan,nan
Nissan ,Almera ,III (G15) 2012 – 2018 ,Седан ,2014,369 000 ₽,186000,серебристый,201,1522,79.5 × 80.5,4656,барабанные,B,160,4,5,4,4,2700,автомат,автомат,102 / 75 при 5750,175,145 при 3750,АИ-92,102 л.с.,1.6 л,500,1598,50,дисковые вентилируемые,1650,передний,12.7 с,12.7,185/65/R15,"переднее, поперечное",рядное,8.5 л,11.9/6.5/8.5,распределенный впрыск (многоточечный),1209,9.8,Япония,бензин,"полунезависимая, пружинная",нет,"независимая, пружинная",передний,АИ-92,4,1695,1466,1470,nan,nan,nan
Nissan ,Almera ,III (G15) 2012 – 2018 ,Седан ,2014,500 000 ₽,70400,серебристый,201,1522,79.5 × 80.5,4656,барабанные,B,160,4,5,4,4,2700,автомат,автомат,102 / 75 при 5750,175,145 при 3750,АИ-92,102 л.с.,1.6 л,500,1598,50,дисковые вентилируемые,1650,передний,12.7 с,12.7,185/65/R15,"переднее, поперечное",рядное,8.5 л,11.9/6.5/8.5,распределенный впрыск (многоточечный),1209,9.8,Япония,бензин,"полунезависимая, пружинная",нет,"независимая, пружинная",передний,АИ-92,4,1695,1466,1470,nan,nan,nan
Nissan ,Almera ,III (G15) 2012 – 2018 ,Седан ,2016,455 000 ₽,112000,белый,171,1522,79.5 × 80.5,4656,барабанные,B,160,4,5,5,4,2700,механика,механика,102 / 75 при 5750,185,145 при 3750,АИ-92,102 л.с.,1.6 л,500,1598,50,дисковые вентилируемые,1620,передний,10.9 с,10.9,185/65/R15,"переднее, поперечное",рядное,7.2 л,9.5/5.8/7.2,распределенный впрыск (многоточечный),1177,9.8,Япония,бензин,"полунезависимая, пружинная",нет,"независимая, пружинная",передний,АИ-92,4,1695,1466,1470,nan,nan,nan
Nissan ,Almera ,III (G15) 2012 – 2018 ,Седан ,2015,520 000 ₽,103000,чёрный,201,1522,79.5 × 80.5,4656,барабанные,B,160,4,5,4,4,2700,автомат,автомат,102 / 75 при 5750,175,145 при 3750,АИ-92,102 л.с.,1.6 л,500,1598,50,дисковые вентилируемые,1650,передний,12.7 с,12.7,185/65/R15,"переднее, поперечное",рядное,8.5 л,11.9/6.5/8.5,распределенный впрыск (многоточечный),1209,9.8,Япония,бензин,"полунезависимая, пружинная",нет,"независимая, пружинная",передний,АИ-92,4,1695,1466,1470,nan,nan,nan
Nissan ,Almera ,III (G15) 2012 – 2018 ,Седан ,2017,560 000 ₽,70000,синий,201,1522,79.5 × 80.5,4656,барабанные,B,160,4,5,4,4,2700,автомат,автомат,102 / 75 при 5750,175,145 при 3750,АИ-92,102 л.с.,1.6 л,500,1598,50,дисковые вентилируемые,1650,передний,12.7 с,12.7,185/65/R15,"переднее, поперечное",рядное,8.5 л,11.9/6.5/8.5,распределенный впрыск (многоточечный),1209,9.8,Япония,бензин,"полунезависимая, пружинная",нет,"независимая, пружинная",передний,АИ-92,4,1695,1466,1470,nan,nan,nan
Nissan ,Almera ,III (G15) 2012 – 2018 ,Седан ,2013,467 000 ₽,42588,красный,201,1522,79.5 × 80.5,4656,барабанные,B,160,4,5,4,4,2700,автомат,автомат,102 / 75 при 5750,175,145 при 3750,АИ-92,102 л.с.,1.6 л,500,1598,50,дисковые вентилируемые,1650,передний,12.7 с,12.7,185/65/R15,"переднее, поперечное",рядное,8.5 л,11.9/6.5/8.5,распределенный впрыск (многоточечный),1209,9.8,Япония,бензин,"полунезависимая, пружинная",нет,"независимая, пружинная",передний,АИ-92,4,1695,1466,1470,nan,nan,nan
Nissan ,Almera ,III (G15) 2012 – 2018 ,Седан ,2014,575 000 ₽,67300,серебристый,201,1522,79.5 × 80.5,4656,барабанные,B,160,4,5,4,4,2700,автомат,автомат,102 / 75 при 5750,175,145 при 3750,АИ-92,102 л.с.,1.6 л,500,1598,50,дисковые вентилируемые,1650,передний,12.7 с,12.7,185/65/R15,"переднее, поперечное",рядное,8.5 л,11.9/6.5/8.5,распределенный впрыск (многоточечный),1209,9.8,Япония,бензин,"полунезависимая, пружинная",нет,"независимая, пружинная",передний,АИ-92,4,1695,1466,1470,nan,nan,nan
Nissan ,Almera ,III (G15) 2012 – 2018 ,Седан ,2017,599 000 ₽,85180,чёрный,201,1522,79.5 × 80.5,4656,барабанные,B,160,4,5,4,4,2700,автомат,автомат,102 / 75 при 5750,175,145 при 3750,АИ-92,102 л.с.,1.6 л,500,1598,50,дисковые вентилируемые,1650,передний,12.7 с,12.7,185/65/R15,"переднее, поперечное",рядное,8.5 л,11.9/6.5/8.5,распределенный впрыск (многоточечный),1209,9.8,Япония,бензин,"полунезависимая, пружинная",нет,"независимая, пружинная",передний,АИ-92,4,1695,1466,1470,nan,nan,nan
Nissan ,Almera ,III (G15) 2012 – 2018 ,Седан ,2014,437 000 ₽,185917,синий,201,1522,79.5 × 80.5,4656,барабанные,B,160,4,5,4,4,2700,автомат,автомат,102 / 75 при 5750,175,145 при 3750,АИ-92,102 л.с.,1.6 л,500,1598,50,дисковые вентилируемые,1650,передний,12.7 с,12.7,185/65/R15,"переднее, поперечное",рядное,8.5 л,11.9/6.5/8.5,распределенный впрыск (многоточечный),1209,9.8,Япония,бензин,"полунезависимая, пружинная",нет,"независимая, пружинная",передний,АИ-92,4,1695,1466,1470,nan,nan,nan
Nissan ,Almera ,III (G15) 2012 – 2018 ,Седан ,2017,595 000 ₽,17000,чёрный,171,1522,79.5 × 80.5,4656,барабанные,B,160,4,5,5,4,2700,механика,механика,102 / 75 при 5750,185,145 при 3750,АИ-92,102 л.с.,1.6 л,500,1598,50,дисковые вентилируемые,1620,передний,10.9 с,10.9,185/65/R15,"переднее, поперечное",рядное,7.2 л,9.5/5.8/7.2,распределенный впрыск (многоточечный),1177,9.8,Япония,бензин,"полунезависимая, пружинная",нет,"независимая, пружинная",передний,АИ-92,4,1695,1466,1470,nan,nan,nan
Nissan ,Almera ,III (G15) 2012 – 2018 ,Седан ,2017,657 000 ₽,76000,белый,201,1522,79.5 × 80.5,4656,барабанные,B,160,4,5,4,4,2700,автомат,автомат,102 / 75 при 5750,175,145 при 3750,АИ-92,102 л.с.,1.6 л,500,1598,50,дисковые вентилируемые,1650,передний,12.7 с,12.7,185/65/R15,"переднее, поперечное",рядное,8.5 л,11.9/6.5/8.5,распределенный впрыск (многоточечный),1209,9.8,Япония,бензин,"полунезависимая, пружинная",нет,"независимая, пружинная",передний,АИ-92,4,1695,1466,1470,nan,nan,nan
Nissan ,Almera ,III (G15) 2012 – 2018 ,Седан ,2018,690 000 ₽,43742,бежевый,201,1522,79.5 × 80.5,4656,барабанные,B,160,4,5,4,4,2700,автомат,автомат,102 / 75 при 5750,175,145 при 3750,АИ-92,102 л.с.,1.6 л,500,1598,50,дисковые вентилируемые,1650,передний,12.7 с,12.7,185/65/R15,"переднее, поперечное",рядное,8.5 л,11.9/6.5/8.5,распределенный впрыск (многоточечный),1209,9.8,Япония,бензин,"полунезависимая, пружинная",нет,"независимая, пружинная",передний,АИ-92,4,1695,1466,1470,nan,nan,nan
Nissan ,Almera ,III (G15) 2012 – 2018 ,Седан ,2015,489 000 ₽,91781,бежевый,201,1522,79.5 × 80.5,4656,барабанные,B,160,4,5,4,4,2700,автомат,автомат,102 / 75 при 5750,175,145 при 3750,АИ-92,102 л.с.,1.6 л,500,1598,50,дисковые вентилируемые,1650,передний,12.7 с,12.7,185/65/R15,"переднее, поперечное",рядное,8.5 л,11.9/6.5/8.5,распределенный впрыск (многоточечный),1209,9.8,Япония,бензин,"полунезависимая, пружинная",нет,"независимая, пружинная",передний,АИ-92,4,1695,1466,1470,nan,nan,nan
Nissan ,Almera ,III (G15) 2012 – 2018 ,Седан ,2018,535 000 ₽,90482,чёрный,171,1522,79.5 × 80.5,4656,барабанные,B,160,4,5,5,4,2700,механика,механика,102 / 75 при 5750,185,145 при 3750,АИ-92,102 л.с.,1.6 л,500,1598,50,дисковые вентилируемые,1620,передний,10.9 с,10.9,185/65/R15,"переднее, поперечное",рядное,7.2 л,9.5/5.8/7.2,распределенный впрыск (многоточечный),1177,9.8,Япония,бензин,"полунезависимая, пружинная",нет,"независимая, пружинная",передний,АИ-92,4,1695,1466,1470,nan,nan,nan
Nissan ,Almera ,III (G15) 2012 – 2018 ,Седан ,2013,425 000 ₽,96500,чёрный,171,1522,79.5 × 80.5,4656,барабанные,B,160,4,5,5,4,2700,механика,механика,102 / 75 при 5750,185,145 при 3750,АИ-92,102 л.с.,1.6 л,500,1598,50,дисковые вентилируемые,1620,передний,10.9 с,10.9,185/65/R15,"переднее, поперечное",рядное,7.2 л,9.5/5.8/7.2,распределенный впрыск (многоточечный),1177,9.8,Япония,бензин,"полунезависимая, пружинная",нет,"независимая, пружинная",передний,АИ-92,4,1695,1466,1470,nan,nan,nan
Nissan ,Almera ,III (G15) 2012 – 2018 ,Седан ,2014,369 000 ₽,186000,серебристый,201,1522,79.5 × 80.5,4656,барабанные,B,160,4,5,4,4,2700,автомат,автомат,102 / 75 при 5750,175,145 при 3750,АИ-92,102 л.с.,1.6 л,500,1598,50,дисковые вентилируемые,1650,передний,12.7 с,12.7,185/65/R15,"переднее, поперечное",рядное,8.5 л,11.9/6.5/8.5,распределенный впрыск (многоточечный),1209,9.8,Япония,бензин,"полунезависимая, пружинная",нет,"независимая, пружинная",передний,АИ-92,4,1695,1466,1470,nan,nan,nan
Nissan ,Almera ,III (G15) 2012 – 2018 ,Седан ,2017,560 000 ₽,70000,синий,201,1522,79.5 × 80.5,4656,барабанные,B,160,4,5,4,4,2700,автомат,автомат,102 / 75 при 5750,175,145 при 3750,АИ-92,102 л.с.,1.6 л,500,1598,50,дисковые вентилируемые,1650,передний,12.7 с,12.7,185/65/R15,"переднее, поперечное",рядное,8.5 л,11.9/6.5/8.5,распределенный впрыск (многоточечный),1209,9.8,Япония,бензин,"полунезависимая, пружинная",нет,"независимая, пружинная",передний,АИ-92,4,1695,1466,1470,nan,nan,nan
