mark,model,pokolenie,car_type,год выпуска,Цена,Пробег,Цвет,"Выбросы CO2, г/км",Высота,"Диаметр цилиндра и ход поршня, мм",Длина,Задние тормоза,Класс автомобиля,Клиренс,Количество дверей,Количество мест,Количество передач,Количество цилиндров,Колёсная база,Коробка,Коробка передач,"Максимальная мощность, л.с./кВт при об/мин","Максимальная скорость, км/ч","Максимальный крутящий момент, Н*м при об/мин",Марка топлива,Мощность,Объем,"Объем багажника мин/макс, л","Объем двигателя, см³","Объём топливного бака, л",Передние тормоза,"Полная масса, кг",Привод,Разгон,"Разгон до 100 км/ч, с",Размер колёс,Расположение двигателя,Расположение цилиндров,Расход,"Расход топлива, л город/трасса/смешанный",Система питания двигателя,"Снаряженная масса, кг",Степень сжатия,Страна марки,Тип двигателя,Тип задней подвески,Тип наддува,Тип передней подвески,Тип привода,Топливо,Число клапанов на цилиндр,Ширина,Ширина задней колеи,Ширина передней колеи,Экологический класс,Оценка безопасности,Название рейтинга
BMW ,3 серии ,V (E90/E91/E92/E93) Рестайлинг 2008 – 2013 ,Седан ,2010,985 000 ₽,100568,чёрный,159,1421,84 × 90,4531,дисковые,D,143,4,5,6,4,2760,автомат,автомат,136 / 100 при 5750,208,180 при 3250,АИ-95,136 л.с.,2.0 л,460,1995,63,дисковые вентилируемые,1880,задний,10.8 с,10.8,205/55/R16,"переднее, продольное",рядное,7.8 л,11.1/5.9/7.8,распределенный впрыск (многоточечный),1435,10.5,Германия,бензин,"независимая, пружинная",нет,"независимая, пружинная",задний,АИ-95,4,1817,1535,1506,Euro 5,nan,nan
BMW ,3 серии ,V (E90/E91/E92/E93) Рестайлинг 2008 – 2013 ,Седан ,2011,749 000 ₽,260500,синий,174,1421,85 × 88,4531,дисковые,D,143,4,5,6,6,2760,автомат,автомат,218 / 160 при 6500,242,250 при 2750,АИ-95,218 л.с.,2.5 л,460,2497,63,дисковые вентилируемые,1950,задний,7.7 с,7.7,205/55/R16,"переднее, продольное",рядное,8.8 л,12.8/6.5/8.8,распределенный впрыск (многоточечный),1505,11,Германия,бензин,"независимая, пружинная",нет,"независимая, пружинная",задний,АИ-95,4,1817,1535,1506,Euro 5,nan,nan
BMW ,3 серии ,V (E90/E91/E92/E93) Рестайлинг 2008 – 2013 ,Седан ,2008,650 000 ₽,220473,чёрный,174,1421,85 × 88,4531,дисковые,D,143,4,5,6,6,2760,автомат,автомат,218 / 160 при 6500,242,250 при 2750,АИ-95,218 л.с.,2.5 л,460,2497,63,дисковые вентилируемые,1950,задний,7.7 с,7.7,205/55/R16,"переднее, продольное",рядное,8.8 л,12.8/6.5/8.8,распределенный впрыск (многоточечный),1505,11,Германия,бензин,"независимая, пружинная",нет,"независимая, пружинная",задний,АИ-95,4,1817,1535,1506,Euro 5,nan,nan
BMW ,3 серии ,V (E90/E91/E92/E93) Рестайлинг 2008 – 2013 ,Седан ,2010,649 000 ₽,109544,красный,159,1421,84 × 90,4531,дисковые,D,143,4,5,6,4,2760,автомат,автомат,136 / 100 при 5750,208,180 при 3250,АИ-95,136 л.с.,2.0 л,460,1995,63,дисковые вентилируемые,1880,задний,10.8 с,10.8,205/55/R16,"переднее, продольное",рядное,7.8 л,11.1/5.9/7.8,распределенный впрыск (многоточечный),1435,10.5,Германия,бензин,"независимая, пружинная",нет,"независимая, пружинная",задний,АИ-95,4,1817,1535,1506,Euro 5,nan,nan
BMW ,3 серии ,V (E90/E91/E92/E93) Рестайлинг 2008 – 2013 ,Седан ,2009,870 000 ₽,93286,красный,163,1421,84 × 90,4531,дисковые,D,114,4,5,6,4,2760,автомат,автомат,156 / 115 при 6400,218,200 при 3600,АИ-95,156 л.с.,2.0 л,460,1995,63,дисковые вентилируемые,1890,задний,9.8 с,9.8,205/55/R16,"переднее, продольное",рядное,8 л,11.4/6/8,распределенный впрыск (многоточечный),1445,10.5,Германия,бензин,"независимая, пружинная",нет,"независимая, пружинная",задний,АИ-95,4,1817,1535,1506,Euro 5,nan,nan
BMW ,3 серии ,V (E90/E91/E92/E93) Рестайлинг 2008 – 2013 ,Седан ,2009,649 000 ₽,121120,бежевый,159,1421,84 × 90,4531,дисковые,D,143,4,5,6,4,2760,автомат,автомат,136 / 100 при 5750,208,180 при 3250,АИ-95,136 л.с.,2.0 л,460,1995,63,дисковые вентилируемые,1880,задний,10.8 с,10.8,205/55/R16,"переднее, продольное",рядное,7.8 л,11.1/5.9/7.8,распределенный впрыск (многоточечный),1435,10.5,Германия,бензин,"независимая, пружинная",нет,"независимая, пружинная",задний,АИ-95,4,1817,1535,1506,Euro 5,nan,nan
BMW ,3 серии ,V (E90/E91/E92/E93) Рестайлинг 2008 – 2013 ,Седан ,2010,799 000 ₽,164481,чёрный,172,1421,85 × 88,4531,дисковые,D,145,4,5,6,6,2760,автомат,автомат,218 / 160 при 6500,236,250 при 2750,АИ-95,218 л.с.,2.5 л,460,2497,63,дисковые вентилируемые,2060,полный,8.1 с,8.1,205/55/R16,"переднее, продольное",рядное,9.4 л,13.6/6.9/9.4,распределенный впрыск (многоточечный),1615,11,Германия,бензин,"независимая, пружинная",нет,"независимая, пружинная",полный,АИ-95,4,1817,1535,1506,Euro 5,nan,nan
BMW ,3 серии ,V (E90/E91/E92/E93) Рестайлинг 2008 – 2013 ,Седан ,2010,767 000 ₽,126892,белый,159,1421,84 × 90,4531,дисковые,D,143,4,5,6,4,2760,автомат,автомат,136 / 100 при 5750,208,180 при 3250,АИ-95,136 л.с.,2.0 л,460,1995,63,дисковые вентилируемые,1880,задний,10.8 с,10.8,205/55/R16,"переднее, продольное",рядное,7.8 л,11.1/5.9/7.8,распределенный впрыск (многоточечный),1435,10.5,Германия,бензин,"независимая, пружинная",нет,"независимая, пружинная",задний,АИ-95,4,1817,1535,1506,Euro 5,nan,nan
BMW ,3 серии ,V (E90/E91/E92/E93) Рестайлинг 2008 – 2013 ,Седан ,2009,790 000 ₽,148000,серый,172,1421,85 × 88,4531,дисковые,D,145,4,5,6,6,2760,автомат,автомат,218 / 160 при 6500,236,250 при 2750,АИ-95,218 л.с.,2.5 л,460,2497,63,дисковые вентилируемые,2060,полный,8.1 с,8.1,205/55/R16,"переднее, продольное",рядное,9.4 л,13.6/6.9/9.4,распределенный впрыск (многоточечный),1615,11,Германия,бензин,"независимая, пружинная",нет,"независимая, пружинная",полный,АИ-95,4,1817,1535,1506,Euro 5,nan,nan
BMW ,3 серии ,V (E90/E91/E92/E93) Рестайлинг 2008 – 2013 ,Седан ,2010,670 000 ₽,99000,бежевый,159,1421,84 × 90,4531,дисковые,D,143,4,5,6,4,2760,автомат,автомат,136 / 100 при 5750,208,180 при 3250,АИ-95,136 л.с.,2.0 л,460,1995,63,дисковые вентилируемые,1880,задний,10.8 с,10.8,205/55/R16,"переднее, продольное",рядное,7.8 л,11.1/5.9/7.8,распределенный впрыск (многоточечный),1435,10.5,Германия,бензин,"независимая, пружинная",нет,"независимая, пружинная",задний,АИ-95,4,1817,1535,1506,Euro 5,nan,nan
BMW ,3 серии ,V (E90/E91/E92/E93) Рестайлинг 2008 – 2013 ,Седан ,2011,700 000 ₽,140000,чёрный,172,1421,85 × 88,4531,дисковые,D,145,4,5,6,6,2760,автомат,автомат,218 / 160 при 6500,236,250 при 2750,АИ-95,218 л.с.,2.5 л,460,2497,63,дисковые вентилируемые,2060,полный,8.1 с,8.1,205/55/R16,"переднее, продольное",рядное,9.4 л,13.6/6.9/9.4,распределенный впрыск (многоточечный),1615,11,Германия,бензин,"независимая, пружинная",нет,"независимая, пружинная",полный,АИ-95,4,1817,1535,1506,Euro 5,nan,nan
BMW ,3 серии ,V (E90/E91/E92/E93) Рестайлинг 2008 – 2013 ,Седан ,2009,630 000 ₽,167000,белый,163,1421,84 × 90,4531,дисковые,D,114,4,5,6,4,2760,автомат,автомат,156 / 115 при 6400,218,200 при 3600,АИ-95,156 л.с.,2.0 л,460,1995,63,дисковые вентилируемые,1890,задний,9.8 с,9.8,205/55/R16,"переднее, продольное",рядное,8 л,11.4/6/8,распределенный впрыск (многоточечный),1445,10.5,Германия,бензин,"независимая, пружинная",нет,"независимая, пружинная",задний,АИ-95,4,1817,1535,1506,Euro 5,nan,nan
BMW ,3 серии ,V (E90/E91/E92/E93) Рестайлинг 2008 – 2013 ,Седан ,2010,560 000 ₽,134000,чёрный,159,1421,84 × 90,4531,дисковые,D,143,4,5,6,4,2760,автомат,автомат,136 / 100 при 5750,208,180 при 3250,АИ-95,136 л.с.,2.0 л,460,1995,63,дисковые вентилируемые,1880,задний,10.8 с,10.8,205/55/R16,"переднее, продольное",рядное,7.8 л,11.1/5.9/7.8,распределенный впрыск (многоточечный),1435,10.5,Германия,бензин,"независимая, пружинная",нет,"независимая, пружинная",задний,АИ-95,4,1817,1535,1506,Euro 5,nan,nan
BMW ,3 серии ,V (E90/E91/E92/E93) Рестайлинг 2008 – 2013 ,Седан ,2008,630 000 ₽,197000,чёрный,172,1421,85 × 88,4531,дисковые,D,145,4,5,6,6,2760,автомат,автомат,218 / 160 при 6500,236,250 при 2750,АИ-95,218 л.с.,2.5 л,460,2497,63,дисковые вентилируемые,2060,полный,8.1 с,8.1,205/55/R16,"переднее, продольное",рядное,9.4 л,13.6/6.9/9.4,распределенный впрыск (многоточечный),1615,11,Германия,бензин,"независимая, пружинная",нет,"независимая, пружинная",полный,АИ-95,4,1817,1535,1506,Euro 5,nan,nan
BMW ,3 серии ,V (E90/E91/E92/E93) Рестайлинг 2008 – 2013 ,Седан ,2011,630 000 ₽,154000,чёрный,159,1421,84 × 90,4531,дисковые,D,143,4,5,6,4,2760,автомат,автомат,136 / 100 при 5750,208,180 при 3250,АИ-95,136 л.с.,2.0 л,460,1995,63,дисковые вентилируемые,1880,задний,10.8 с,10.8,205/55/R16,"переднее, продольное",рядное,7.8 л,11.1/5.9/7.8,распределенный впрыск (многоточечный),1435,10.5,Германия,бензин,"независимая, пружинная",нет,"независимая, пружинная",задний,АИ-95,4,1817,1535,1506,Euro 5,nan,nan
Audi ,A7 ,I (4G) 2010 – 2014 ,Лифтбек ,2014,1 250 000 ₽,32350,чёрный,190,1420,84.5 × 89,4969,дисковые вентилируемые,E,120,5,"4, 5",7,6,2914,робот,робот,310 / 228 при 5500 – 6500,250,440 при 2900 – 4500,АИ-95,310 л.с.,3.0 л,535/1360,2995,65,дисковые вентилируемые,2395,полный,5.6 с,5.6,235/55/R17,"переднее, продольное",V-образное,8.2 л,10.8/6.6/8.2,непосредственный впрыск (прямой),1785,10.3,Германия,бензин,"независимая, пружинная",компрессор,"независимая, пружинная",полный,АИ-95,4,1911,1635,1644,Euro 5,nan,nan
Audi ,A7 ,I (4G) 2010 – 2014 ,Лифтбек ,2014,1 750 000 ₽,118000,чёрный,172,1420,84.5 × 82.4,4969,дисковые,E,120,5,"4, 5",7,6,2914,робот,робот,204 / 150 при 5250 – 6500,235,280 при 3000 – 5000,АИ-95,204 л.с.,2.8 л,535/1360,2773,65,дисковые вентилируемые,2340,полный,8.3 с,8.3,235/55/R17,"переднее, продольное",V-образное,8 л,10.7/6.5/8,непосредственный впрыск (прямой),1730,12,Германия,бензин,"независимая, пружинная",нет,"независимая, пружинная",полный,АИ-95,4,1911,1635,1644,Euro 5,nan,nan
Audi ,A7 ,I (4G) 2010 – 2014 ,Лифтбек ,2012,985 000 ₽,163232,белый,190,1420,84.5 × 89,4969,дисковые вентилируемые,E,120,5,"4, 5",7,6,2914,робот,робот,300 / 220 при 5250 – 6500,250,440 при 2900 – 4500,АИ-95,300 л.с.,3.0 л,535/1360,2995,65,дисковые вентилируемые,2320,полный,5.6 с,5.6,235/55/R17,"переднее, продольное",V-образное,8.2 л,10.8/6.6/8.2,непосредственный впрыск (прямой),1770,10.3,Германия,бензин,"независимая, пружинная",компрессор,"независимая, пружинная",полный,АИ-95,4,1911,1635,1644,Euro 5,nan,nan
Audi ,A7 ,I (4G) 2010 – 2014 ,Лифтбек ,2010,1 450 000 ₽,58210,золотистый,190,1420,84.5 × 89,4969,дисковые вентилируемые,E,120,5,"4, 5",7,6,2914,робот,робот,300 / 220 при 5250 – 6500,250,440 при 2900 – 4500,АИ-95,300 л.с.,3.0 л,535/1360,2995,65,дисковые вентилируемые,2320,полный,5.6 с,5.6,235/55/R17,"переднее, продольное",V-образное,8.2 л,10.8/6.6/8.2,непосредственный впрыск (прямой),1770,10.3,Германия,бензин,"независимая, пружинная",компрессор,"независимая, пружинная",полный,АИ-95,4,1911,1635,1644,Euro 5,nan,nan
Audi ,A7 ,I (4G) 2010 – 2014 ,Лифтбек ,2012,1 440 000 ₽,100000,серый,190,1420,84.5 × 89,4969,дисковые вентилируемые,E,120,5,"4, 5",7,6,2914,робот,робот,300 / 220 при 5250 – 6500,250,440 при 2900 – 4500,АИ-95,300 л.с.,3.0 л,535/1360,2995,65,дисковые вентилируемые,2320,полный,5.6 с,5.6,235/55/R17,"переднее, продольное",V-образное,8.2 л,10.8/6.6/8.2,непосредственный впрыск (прямой),1770,10.3,Германия,бензин,"независимая, пружинная",компрессор,"независимая, пружинная",полный,АИ-95,4,1911,1635,1644,Euro 5,nan,nan
Audi ,A7 ,I (4G) 2010 – 2014 ,Лифтбек ,2013,1 535 000 ₽,138357,чёрный,169,1420,83 × 91.4,4969,дисковые вентилируемые,E,120,5,"4, 5",7,6,2914,робот,робот,245 / 180 при 4000 – 4500,250,500 при 1400 – 3250,ДТ,245 л.с.,3.0 л,535/1360,2967,65,дисковые вентилируемые,2430,полный,6.4 с,6.4,235/55/R17,"переднее, продольное",V-образное,6 л,7.2/5.2/6,nan,1820,16.8,Германия,дизель,"независимая, пружинная",турбонаддув,"независимая, пружинная",полный,ДТ,4,1911,1635,1644,Euro 5,nan,nan
Audi ,A7 ,I (4G) 2010 – 2014 ,Лифтбек ,2014,1 699 000 ₽,74916,белый,172,1420,84.5 × 82.4,4969,дисковые,E,120,5,"4, 5",7,6,2914,робот,робот,204 / 150 при 5250 – 6500,235,280 при 3000 – 5000,АИ-95,204 л.с.,2.8 л,535/1360,2773,65,дисковые вентилируемые,2340,полный,8.3 с,8.3,235/55/R17,"переднее, продольное",V-образное,8 л,10.7/6.5/8,непосредственный впрыск (прямой),1730,12,Германия,бензин,"независимая, пружинная",нет,"независимая, пружинная",полный,АИ-95,4,1911,1635,1644,Euro 5,nan,nan
Audi ,A7 ,I (4G) 2010 – 2014 ,Лифтбек ,2013,1 450 000 ₽,171004,чёрный,172,1420,84.5 × 82.4,4969,дисковые,E,120,5,"4, 5",7,6,2914,робот,робот,204 / 150 при 5250 – 6500,235,280 при 3000 – 5000,АИ-95,204 л.с.,2.8 л,535/1360,2773,65,дисковые вентилируемые,2340,полный,8.3 с,8.3,235/55/R17,"переднее, продольное",V-образное,8 л,10.7/6.5/8,непосредственный впрыск (прямой),1730,12,Германия,бензин,"независимая, пружинная",нет,"независимая, пружинная",полный,АИ-95,4,1911,1635,1644,Euro 5,nan,nan
Audi ,A7 ,I (4G) 2010 – 2014 ,Лифтбек ,2011,1 099 000 ₽,153050,синий,190,1420,84.5 × 89,4969,дисковые вентилируемые,E,120,5,"4, 5",7,6,2914,робот,робот,300 / 220 при 5250 – 6500,250,440 при 2900 – 4500,АИ-95,300 л.с.,3.0 л,535/1360,2995,65,дисковые вентилируемые,2320,полный,5.6 с,5.6,235/55/R17,"переднее, продольное",V-образное,8.2 л,10.8/6.6/8.2,непосредственный впрыск (прямой),1770,10.3,Германия,бензин,"независимая, пружинная",компрессор,"независимая, пружинная",полный,АИ-95,4,1911,1635,1644,Euro 5,nan,nan
Audi ,A7 ,I (4G) 2010 – 2014 ,Лифтбек ,2011,1 355 000 ₽,136256,красный,190,1420,84.5 × 89,4969,дисковые вентилируемые,E,120,5,"4, 5",7,6,2914,робот,робот,300 / 220 при 5250 – 6500,250,440 при 2900 – 4500,АИ-95,300 л.с.,3.0 л,535/1360,2995,65,дисковые вентилируемые,2320,полный,5.6 с,5.6,235/55/R17,"переднее, продольное",V-образное,8.2 л,10.8/6.6/8.2,непосредственный впрыск (прямой),1770,10.3,Германия,бензин,"независимая, пружинная",компрессор,"независимая, пружинная",полный,АИ-95,4,1911,1635,1644,Euro 5,nan,nan
Audi ,A7 ,I (4G) 2010 – 2014 ,Лифтбек ,2011,1 498 000 ₽,76406,серебристый,169,1420,83 × 91.4,4969,дисковые вентилируемые,E,120,5,"4, 5",7,6,2914,робот,робот,245 / 180 при 4000 – 4500,250,500 при 1400 – 3250,ДТ,245 л.с.,3.0 л,535/1360,2967,65,дисковые вентилируемые,2430,полный,6.4 с,6.4,235/55/R17,"переднее, продольное",V-образное,6 л,7.2/5.2/6,nan,1820,16.8,Германия,дизель,"независимая, пружинная",турбонаддув,"независимая, пружинная",полный,ДТ,4,1911,1635,1644,Euro 5,nan,nan
Audi ,A7 ,I (4G) 2010 – 2014 ,Лифтбек ,2013,1 743 293 ₽,81500,чёрный,169,1420,83 × 91.4,4969,дисковые вентилируемые,E,120,5,"4, 5",7,6,2914,робот,робот,245 / 180 при 4000 – 4500,250,500 при 1400 – 3250,ДТ,245 л.с.,3.0 л,535/1360,2967,65,дисковые вентилируемые,2430,полный,6.4 с,6.4,235/55/R17,"переднее, продольное",V-образное,6 л,7.2/5.2/6,nan,1820,16.8,Германия,дизель,"независимая, пружинная",турбонаддув,"независимая, пружинная",полный,ДТ,4,1911,1635,1644,Euro 5,nan,nan
